Date	Country/Region	Province/State	Confirmed	Recovered	Deaths				
2020-08-15	Canada	Prince	Edward	Island	41		0		
2020-08-16	Canada	Prince	Edward	Island	41		0		
2020-08-17	Canada	Prince	Edward	Island	41		0		
2020-08-18	Canada	Prince	Edward	Island	44		0		
2020-08-19	Canada	Prince	Edward	Island	44		0		
2020-08-20	Canada	Prince	Edward	Island	44		0		
2020-08-21	Canada	Prince	Edward	Island	44		0		
2020-08-22	Canada	Prince	Edward	Island	44		0		
2020-08-23	Canada	Prince	Edward	Island	44		0		
2020-08-24	Canada	Prince	Edward	Island	44		0		
2020-08-25	Canada	Prince	Edward	Island	44		0		
2020-08-26	Canada	Prince	Edward	Island	44		0		
2020-08-27	Canada	Prince	Edward	Island	44		0		
2020-08-28	Canada	Prince	Edward	Island	44		0		
2020-08-29	Canada	Prince	Edward	Island	44		0		
2020-08-30	Canada	Prince	Edward	Island	44		0		
2020-08-31	Canada	Prince	Edward	Island	44		0		
2020-09-01	Canada	Prince	Edward	Island	44		0		
2020-09-02	Canada	Prince	Edward	Island	44		0		
2020-09-03	Canada	Prince	Edward	Island	46		0		
2020-09-04	Canada	Prince	Edward	Island	46		0		
2020-09-05	Canada	Prince	Edward	Island	47		0		
2020-09-06	Canada	Prince	Edward	Island	47		0		
2020-09-07	Canada	Prince	Edward	Island	51		0		
2020-09-08	Canada	Prince	Edward	Island	53		0		
2020-09-09	Canada	Prince	Edward	Island	55		0		
2020-09-10	Canada	Prince	Edward	Island	55		0		
2020-09-11	Canada	Prince	Edward	Island	55		0		
2020-09-12	Canada	Prince	Edward	Island	55		0		
2020-09-13	Canada	Prince	Edward	Island	55		0		
2020-09-14	Canada	Prince	Edward	Island	55		0		
2020-09-15	Canada	Prince	Edward	Island	57		0		
2020-09-16	Canada	Prince	Edward	Island	57		0		
2020-09-17	Canada	Prince	Edward	Island	57		0		
2020-09-18	Canada	Prince	Edward	Island	57		0		
2020-09-19	Canada	Prince	Edward	Island	57		0		
2020-09-20	Canada	Prince	Edward	Island	57		0		
2020-09-21	Canada	Prince	Edward	Island	57		0		
2020-09-22	Canada	Prince	Edward	Island	57		0		
2020-09-23	Canada	Prince	Edward	Island	58		0		
2020-09-24	Canada	Prince	Edward	Island	58		0		
2020-09-25	Canada	Prince	Edward	Island	58		0		
2020-09-26	Canada	Prince	Edward	Island	58		0		
2020-09-27	Canada	Prince	Edward	Island	58		0		
2020-09-28	Canada	Prince	Edward	Island	58		0		
2020-09-29	Canada	Prince	Edward	Island	59		0		
2020-09-30	Canada	Prince	Edward	Island	59		0		
2020-10-01	Canada	Prince	Edward	Island	59		0		
2020-10-02	Canada	Prince	Edward	Island	59		0		
2020-10-03	Canada	Prince	Edward	Island	59		0		
2020-10-04	Canada	Prince	Edward	Island	61		0		
2020-10-05	Canada	Prince	Edward	Island	61		0		
2020-10-06	Canada	Prince	Edward	Island	61		0		
2020-10-07	Canada	Prince	Edward	Island	61		0		
2020-10-08	Canada	Prince	Edward	Island	61		0		
2020-10-09	Canada	Prince	Edward	Island	61		0		
2020-10-10	Canada	Prince	Edward	Island	61		0		
2020-10-11	Canada	Prince	Edward	Island	63		0		
2020-10-12	Canada	Prince	Edward	Island	63		0		
2020-10-13	Canada	Prince	Edward	Island	63		0		
2020-10-14	Canada	Prince	Edward	Island	63		0		
2020-10-15	Canada	Prince	Edward	Island	65		0		
2020-10-16	Canada	Prince	Edward	Island	63		0		
2020-10-17	Canada	Prince	Edward	Island	63		0		
2020-10-18	Canada	Prince	Edward	Island	63		0		
2020-10-19	Canada	Prince	Edward	Island	63		0		
2020-10-20	Canada	Prince	Edward	Island	64		0		
2020-10-21	Canada	Prince	Edward	Island	64		0		
2020-10-22	Canada	Prince	Edward	Island	64		0		
2020-10-23	Canada	Prince	Edward	Island	64		0		
2020-10-24	Canada	Prince	Edward	Island	64		0		
2020-10-25	Canada	Prince	Edward	Island	64		0		
2020-10-26	Canada	Prince	Edward	Island	64		0		
2020-10-27	Canada	Prince	Edward	Island	64		0		
2020-10-28	Canada	Prince	Edward	Island	64		0		
2020-10-29	Canada	Prince	Edward	Island	64		0		
2020-10-30	Canada	Prince	Edward	Island	64		0		
2020-10-31	Canada	Prince	Edward	Island	64		0		
2020-11-01	Canada	Prince	Edward	Island	64		0		
2020-11-02	Canada	Prince	Edward	Island	64		0		
2020-11-03	Canada	Prince	Edward	Island	64		0		
2020-11-04	Canada	Prince	Edward	Island	64		0		
2020-11-05	Canada	Prince	Edward	Island	64		0		
2020-11-06	Canada	Prince	Edward	Island	66		0		
2020-11-07	Canada	Prince	Edward	Island	66		0		
2020-11-08	Canada	Prince	Edward	Island	66		0		
2020-11-09	Canada	Prince	Edward	Island	66		0		
2020-11-10	Canada	Prince	Edward	Island	67		0		
2020-11-11	Canada	Prince	Edward	Island	68		0		
2020-11-12	Canada	Prince	Edward	Island	68		0		
2020-11-13	Canada	Prince	Edward	Island	68		0		
2020-11-14	Canada	Prince	Edward	Island	68		0		
2020-11-15	Canada	Prince	Edward	Island	68		0		
2020-11-16	Canada	Prince	Edward	Island	68		0		
2020-11-17	Canada	Prince	Edward	Island	68		0		
2020-11-18	Canada	Prince	Edward	Island	68		0		
2020-11-19	Canada	Prince	Edward	Island	68		0		
2020-11-20	Canada	Prince	Edward	Island	68		0		
2020-11-21	Canada	Prince	Edward	Island	68		0		
2020-11-22	Canada	Prince	Edward	Island	68		0		
2020-11-23	Canada	Prince	Edward	Island	69		0		
2020-11-24	Canada	Prince	Edward	Island	69		0		
2020-11-25	Canada	Prince	Edward	Island	69		0		
2020-11-26	Canada	Prince	Edward	Island	70		0		
2020-11-27	Canada	Prince	Edward	Island	70		0		
2020-11-28	Canada	Prince	Edward	Island	72		0		
2020-11-29	Canada	Prince	Edward	Island	72		0		
2020-11-30	Canada	Prince	Edward	Island	72		0		
2020-12-01	Canada	Prince	Edward	Island	72		0		
2020-12-02	Canada	Prince	Edward	Island	72		0		
2020-12-03	Canada	Prince	Edward	Island	72		0		
2020-12-04	Canada	Prince	Edward	Island	73		0		
2020-12-05	Canada	Prince	Edward	Island	73		0		
2020-12-06	Canada	Prince	Edward	Island	80		0		
2020-12-07	Canada	Prince	Edward	Island	84		0		
2020-12-08	Canada	Prince	Edward	Island	84		0		
2020-12-09	Canada	Prince	Edward	Island	84		0		
2020-12-10	Canada	Prince	Edward	Island	84		0		
2020-12-11	Canada	Prince	Edward	Island	84		0		
2020-12-12	Canada	Prince	Edward	Island	84		0		
2020-12-13	Canada	Prince	Edward	Island	84		0		
2020-12-14	Canada	Prince	Edward	Island	89		0		
2020-12-15	Canada	Prince	Edward	Island	89		0		
2020-12-16	Canada	Prince	Edward	Island	89		0		
2020-12-17	Canada	Prince	Edward	Island	90		0		
2020-12-18	Canada	Prince	Edward	Island	90		0		
2020-12-19	Canada	Prince	Edward	Island	90		0		
2020-12-20	Canada	Prince	Edward	Island	90		0		
2020-12-21	Canada	Prince	Edward	Island	90		0		
2020-12-22	Canada	Prince	Edward	Island	91		0		
2020-12-23	Canada	Prince	Edward	Island	91		0		
2020-12-24	Canada	Prince	Edward	Island	94		0		
2020-12-25	Canada	Prince	Edward	Island	94		0		
2020-12-26	Canada	Prince	Edward	Island	94		0		
2020-12-27	Canada	Prince	Edward	Island	94		0		
2020-01-22	Canada	Quebec	0		0				
2020-01-23	Canada	Quebec	0		0				
2020-01-24	Canada	Quebec	0		0				
2020-01-25	Canada	Quebec	0		0				
2020-01-26	Canada	Quebec	0		0				
2020-01-27	Canada	Quebec	0		0				
2020-01-28	Canada	Quebec	0		0				
2020-01-29	Canada	Quebec	0		0				
2020-01-30	Canada	Quebec	0		0				
2020-01-31	Canada	Quebec	0		0				
2020-02-01	Canada	Quebec	0		0				
2020-02-02	Canada	Quebec	0		0				
2020-02-03	Canada	Quebec	0		0				
2020-02-04	Canada	Quebec	0		0				
2020-02-05	Canada	Quebec	0		0				
2020-02-06	Canada	Quebec	0		0				
2020-02-07	Canada	Quebec	0		0				
2020-02-08	Canada	Quebec	0		0				
2020-02-09	Canada	Quebec	0		0				
2020-02-10	Canada	Quebec	0		0				
2020-02-11	Canada	Quebec	0		0				
2020-02-12	Canada	Quebec	0		0				
2020-02-13	Canada	Quebec	0		0				
2020-02-14	Canada	Quebec	0		0				
2020-02-15	Canada	Quebec	0		0				
2020-02-16	Canada	Quebec	0		0				
2020-02-17	Canada	Quebec	0		0				
2020-02-18	Canada	Quebec	0		0				
2020-02-19	Canada	Quebec	0		0				
2020-02-20	Canada	Quebec	0		0				
2020-02-21	Canada	Quebec	0		0				
2020-02-22	Canada	Quebec	0		0				
2020-02-23	Canada	Quebec	0		0				
2020-02-24	Canada	Quebec	0		0				
2020-02-25	Canada	Quebec	0		0				
2020-02-26	Canada	Quebec	0		0				
2020-02-27	Canada	Quebec	0		0				
2020-02-28	Canada	Quebec	1		0				
2020-02-29	Canada	Quebec	1		0				
2020-03-01	Canada	Quebec	1		0				
2020-03-02	Canada	Quebec	1		0				
2020-03-03	Canada	Quebec	1		0				
2020-03-04	Canada	Quebec	1		0				
2020-03-05	Canada	Quebec	2		0				
2020-03-06	Canada	Quebec	2		0				
2020-03-07	Canada	Quebec	3		0				
2020-03-08	Canada	Quebec	4		0				
2020-03-09	Canada	Quebec	4		0				
2020-03-10	Canada	Quebec	4		0				
2020-03-11	Canada	Quebec	8		0				
2020-03-12	Canada	Quebec	9		0				
2020-03-13	Canada	Quebec	17		0				
2020-03-14	Canada	Quebec	17		0				
2020-03-15	Canada	Quebec	24		0				
2020-03-16	Canada	Quebec	50		0				
2020-03-17	Canada	Quebec	74		0				
2020-03-18	Canada	Quebec	94		0				
2020-03-19	Canada	Quebec	121		1				
2020-03-20	Canada	Quebec	139		1				
2020-03-21	Canada	Quebec	181		5				
2020-03-22	Canada	Quebec	219		4				
2020-03-23	Canada	Quebec	628		4				
2020-03-24	Canada	Quebec	1013		4				
2020-03-25	Canada	Quebec	1342		6				
2020-03-26	Canada	Quebec	1632		8				
2020-03-27	Canada	Quebec	2024		18				
2020-03-28	Canada	Quebec	2498		22				
2020-03-29	Canada	Quebec	2840		22				
2020-03-30	Canada	Quebec	3430		22				
2020-03-31	Canada	Quebec	4162		31				
2020-04-01	Canada	Quebec	4611		33				
2020-04-02	Canada	Quebec	5518		36				
2020-04-03	Canada	Quebec	6101		61				
2020-04-04	Canada	Quebec	6101		61				
2020-04-05	Canada	Quebec	7944		75				
2020-04-06	Canada	Quebec	8580		121				
2020-04-07	Canada	Quebec	9340		150				
2020-04-08	Canada	Quebec	10031		175				
2020-04-09	Canada	Quebec	10912		216				
2020-04-10	Canada	Quebec	11677		241				
2020-04-11	Canada	Quebec	12292		289				
2020-04-12	Canada	Quebec	12846		328				
2020-04-13	Canada	Quebec	13557		360				
2020-04-14	Canada	Quebec	14248		435				
2020-04-15	Canada	Quebec	14860		487				
2020-04-16	Canada	Quebec	15857		630				
2020-04-17	Canada	Quebec	16798		688				
2020-04-18	Canada	Quebec	17521		688				
2020-04-19	Canada	Quebec	17950		820				
2020-04-20	Canada	Quebec	19319		939				
2020-04-21	Canada	Quebec	20126		1044				
2020-04-22	Canada	Quebec	20965		1134				
2020-04-23	Canada	Quebec	21838		1243				
2020-04-24	Canada	Quebec	22616		1340				
2020-04-25	Canada	Quebec	23267		1446				
2020-04-26	Canada	Quebec	24109		1516				
2020-04-27	Canada	Quebec	24983		1600				
2020-04-28	Canada	Quebec	25761		1683				
2020-04-29	Canada	Quebec	26610		1762				
2020-04-30	Canada	Quebec	27550		1859				
2020-05-01	Canada	Quebec	28656		2022				
2020-05-02	Canada	Quebec	29664		2136				
2020-05-03	Canada	Quebec	31873		2206				
2020-05-04	Canada	Quebec	32631		2281				
2020-05-05	Canada	Quebec	33425		2399				
2020-05-06	Canada	Quebec	34334		2511				
2020-05-07	Canada	Quebec	35249		2632				
2020-05-08	Canada	Quebec	36161		2726				
2020-05-09	Canada	Quebec	36997		2787				
2020-05-10	Canada	Quebec	37732		2929				
2020-05-11	Canada	Quebec	38480		3014				
2020-05-12	Canada	Quebec	39235		3132				
2020-05-13	Canada	Quebec	39940		3221				
2020-05-14	Canada	Quebec	40732		3352				
2020-05-15	Canada	Quebec	41429		3402				
2020-05-16	Canada	Quebec	42192		3484				
2020-05-17	Canada	Quebec	42928		3563				
2020-05-18	Canada	Quebec	43636		3597				
2020-05-19	Canada	Quebec	44206		3648				
2020-05-20	Canada	Quebec	44784		3719				
2020-05-21	Canada	Quebec	45504		3801				
2020-05-22	Canada	Quebec	46150		3866				
2020-05-23	Canada	Quebec	46847		3941				
2020-05-24	Canada	Quebec	47420		3985				
2020-05-25	Canada	Quebec	47993		4070				
2020-05-26	Canada	Quebec	48607		4140				
2020-05-27	Canada	Quebec	49148		4229				
2020-05-28	Canada	Quebec	49711		4303				
2020-05-29	Canada	Quebec	50232		4363				
2020-05-30	Canada	Quebec	50651		4439				
2020-05-31	Canada	Quebec	51059		4641				
2020-06-01	Canada	Quebec	51354		4661				
2020-06-02	Canada	Quebec	51593		4713				
2020-06-03	Canada	Quebec	51884		4794				
2020-06-04	Canada	Quebec	52143		4885				
2020-06-05	Canada	Quebec	52398		4935				
2020-06-06	Canada	Quebec	52624		4970				
2020-06-07	Canada	Quebec	52849		4978				
2020-06-08	Canada	Quebec	53047		4984				
2020-06-09	Canada	Quebec	53185		5029				
2020-06-10	Canada	Quebec	53341		5081				
2020-06-11	Canada	Quebec	53485		5105				
2020-06-12	Canada	Quebec	53666		5148				
2020-06-13	Canada	Quebec	53824		5195				
2020-06-14	Canada	Quebec	53952		5222				
2020-06-15	Canada	Quebec	54054		5242				
2020-06-16	Canada	Quebec	54146		5269				
2020-06-17	Canada	Quebec	54263		5298				
2020-06-18	Canada	Quebec	54383		5340				
2020-06-19	Canada	Quebec	54550		5375				
2020-06-20	Canada	Quebec	54674		5408				
2020-06-21	Canada	Quebec	54766		5417				
2020-06-22	Canada	Quebec	54835		5417				
2020-06-23	Canada	Quebec	54884		5424				
2020-06-24	Canada	Quebec	54937		5441				
2020-06-25	Canada	Quebec	55079		5448				
2020-06-26	Canada	Quebec	55079		5448				
2020-06-27	Canada	Quebec	55079		5448				
2020-06-28	Canada	Quebec	55079		5448				
2020-06-29	Canada	Quebec	55390		5485				
2020-06-30	Canada	Quebec	55458		5503				
2020-07-01	Canada	Quebec	55524		5527				
2020-07-02	Canada	Quebec	55593		5541				
2020-07-03	Canada	Quebec	55682		5560				
2020-07-04	Canada	Quebec	55784		5566				
2020-07-05	Canada	Quebec	55863		5574				
2020-07-06	Canada	Quebec	55937		5577				
2020-07-07	Canada	Quebec	55997		5590				
2020-07-08	Canada	Quebec	56079		5603				
2020-07-09	Canada	Quebec	56216		5609				
2020-07-10	Canada	Quebec	56316		5612				
2020-07-11	Canada	Quebec	56407		5620				
2020-07-12	Canada	Quebec	56521		5627				
2020-07-13	Canada	Quebec	56621		5628				
2020-07-14	Canada	Quebec	56730		5633				
2020-07-15	Canada	Quebec	56859		5636				
2020-07-16	Canada	Quebec	57001		5646				
2020-07-17	Canada	Quebec	57142		5647				
2020-07-18	Canada	Quebec	57300		5654				
2020-07-19	Canada	Quebec	57466		5655				
2020-07-20	Canada	Quebec	57616		5657				
2020-07-21	Canada	Quebec	57796		5658				
2020-07-22	Canada	Quebec	57938		5662				
2020-07-23	Canada	Quebec	58080		5662				
2020-07-24	Canada	Quebec	58243		5663				
2020-07-25	Canada	Quebec	58414		5666				
2020-07-26	Canada	Quebec	58583		5667				
2020-07-27	Canada	Quebec	58728		5667				
2020-07-28	Canada	Quebec	58897		5670				
2020-07-29	Canada	Quebec	59073		5670				
2020-07-30	Canada	Quebec	59131		5673				
2020-07-31	Canada	Quebec	59312		5674				
2020-08-01	Canada	Quebec	59458		5678				
2020-08-02	Canada	Quebec	59599		5681				
2020-08-03	Canada	Quebec	59722		5683				
2020-08-04	Canada	Quebec	59845		5685				
2020-08-05	Canada	Quebec	60000		5687				
2020-08-06	Canada	Quebec	60133		5687				
2020-08-07	Canada	Quebec	60241		5687				
2020-08-08	Canada	Quebec	60367		5692				
2020-08-09	Canada	Quebec	60471		5695				
2020-08-10	Canada	Quebec	60627		5696				
2020-08-11	Canada	Quebec	60718		5697				
2020-08-12	Canada	Quebec	60813		5709				
2020-08-13	Canada	Quebec	60917		5715				
2020-08-14	Canada	Quebec	61004		5718				
2020-08-15	Canada	Quebec	61084		5719				
2020-08-16	Canada	Quebec	61151		5720				
2020-08-17	Canada	Quebec	61206		5721				
2020-08-18	Canada	Quebec	61252		5727				
2020-08-19	Canada	Quebec	61316		5729				
2020-08-20	Canada	Quebec	61402		5730				
2020-08-21	Canada	Quebec	61495		5733				
2020-08-22	Canada	Quebec	61599		5739				
2020-08-23	Canada	Quebec	61673		5740				
2020-08-24	Canada	Quebec	61741		5744				
2020-08-25	Canada	Quebec	61803		5746				
2020-08-26	Canada	Quebec	61945		5747				
2020-08-27	Canada	Quebec	62056		5750				
2020-08-28	Canada	Quebec	62124		5750				
2020-08-29	Canada	Quebec	62232		5755				
2020-08-30	Canada	Quebec	62352		5758				
2020-08-31	Canada	Quebec	62492		5760				
2020-09-01	Canada	Quebec	62614		5762				
2020-09-02	Canada	Quebec	62746		5764				
2020-09-03	Canada	Quebec	62933		5767				
2020-09-04	Canada	Quebec	63117		5767				
2020-09-05	Canada	Quebec	63292		5769				
2020-09-06	Canada	Quebec	63497		5769				
2020-09-07	Canada	Quebec	63713		5770				
2020-09-08	Canada	Quebec	63876		5770				
2020-09-09	Canada	Quebec	64056		5771				
2020-09-10	Canada	Quebec	64244		5773				
2020-09-11	Canada	Quebec	64463		5774				
2020-09-12	Canada	Quebec	64707		5780				
2020-09-13	Canada	Quebec	64986		5780				
2020-09-14	Canada	Quebec	65262		5780				
2020-09-15	Canada	Quebec	65554		5785				
2020-09-16	Canada	Quebec	65857		5788				
2020-09-17	Canada	Quebec	66356		5791				
2020-09-18	Canada	Quebec	66653		5792				
2020-09-19	Canada	Quebec	67080		5797				
2020-09-20	Canada	Quebec	67542		5802				
2020-09-21	Canada	Quebec	68128		5804				
2020-09-22	Canada	Quebec	68617		5805				
2020-09-23	Canada	Quebec	69088		5809				
2020-09-24	Canada	Quebec	69670		5810				
2020-09-25	Canada	Quebec	70307		5814				
2020-09-26	Canada	Quebec	71005		5821				
2020-09-27	Canada	Quebec	71901		5825				
2020-09-28	Canada	Quebec	72651		5826				
2020-09-29	Canada	Quebec	73450		5833				
2020-09-30	Canada	Quebec	74288		5834				
2020-10-01	Canada	Quebec	75221		5850				
2020-10-02	Canada	Quebec	76273		5857				
2020-10-03	Canada	Quebec	77380		5867				
2020-10-04	Canada	Quebec	78459		5878				
2020-10-05	Canada	Quebec	79650		5884				
2020-10-06	Canada	Quebec	81014		5899				
2020-10-07	Canada	Quebec	81914		5906				
2020-10-08	Canada	Quebec	82992		5915				
2020-10-09	Canada	Quebec	84094		5936				
2020-10-10	Canada	Quebec	85191		5950				
2020-10-11	Canada	Quebec	86133		5953				
2020-10-12	Canada	Quebec	86976		5965				
2020-10-13	Canada	Quebec	87791		5970				
2020-10-14	Canada	Quebec	88994		5977				
2020-10-15	Canada	Quebec	89963		6005				
2020-10-16	Canada	Quebec	91018		6018				
2020-10-17	Canada	Quebec	91018		6018				
2020-10-18	Canada	Quebec	93391		6038				
2020-10-19	Canada	Quebec	94429		6044				
2020-10-20	Canada	Quebec	95216		6055				
2020-10-21	Canada	Quebec	96288		6074				
2020-10-22	Canada	Quebec	97321		6094				
2020-10-23	Canada	Quebec	98226		6106				
2020-10-24	Canada	Quebec	99235		6132				
2020-10-25	Canada	Quebec	100114		6143				
2020-10-26	Canada	Quebec	100922		6153				
2020-10-27	Canada	Quebec	101885		6172				
2020-10-28	Canada	Quebec	102814		6189				
2020-10-29	Canada	Quebec	103844		6214				
2020-10-30	Canada	Quebec	104952		6231				
2020-10-31	Canada	Quebec	106016		6246				
2020-11-01	Canada	Quebec	106981		6272				
2020-11-02	Canada	Quebec	108018		6283				
2020-11-03	Canada	Quebec	108889		6317				
2020-11-04	Canada	Quebec	109918		6350				
2020-11-05	Canada	Quebec	111056		6378				
2020-11-06	Canada	Quebec	112189		6403				
2020-11-07	Canada	Quebec	113423		6431				
2020-11-08	Canada	Quebec	114820		6440				
2020-11-09	Canada	Quebec	115989		6455				
2020-11-10	Canada	Quebec	117151		6493				
2020-11-11	Canada	Quebec	118529		6515				
2020-11-12	Canada	Quebec	119894		6557				
2020-11-13	Canada	Quebec	121195		6586				
2020-11-14	Canada	Quebec	122643		6611				
2020-11-15	Canada	Quebec	123854		6626				
2020-11-16	Canada	Quebec	125072		6651				
2020-11-17	Canada	Quebec	126054		6675				
2020-11-18	Canada	Quebec	127233		6710				
2020-11-19	Canada	Quebec	128440		6744				
2020-11-20	Canada	Quebec	129699		6774				
2020-11-21	Canada	Quebec	130888		6806				
2020-11-22	Canada	Quebec	132042		6829				
2020-11-23	Canada	Quebec	133206		6842				
2020-11-24	Canada	Quebec	134330		6887				
2020-11-25	Canada	Quebec	135430		6915				
2020-11-26	Canada	Quebec	136894		6947				
2020-11-27	Canada	Quebec	138163		6984				
2020-11-28	Canada	Quebec	139643		7021				
2020-11-29	Canada	Quebec	141038		7033				
2020-11-30	Canada	Quebec	142371		7056				
2020-12-01	Canada	Quebec	143548		7084				
2020-12-02	Canada	Quebec	145062		7125				
2020-12-03	Canada	Quebec	146532		7155				
2020-12-04	Canada	Quebec	147877		7183				
2020-12-05	Canada	Quebec	149908		7231				
2020-12-06	Canada	Quebec	151599		7255				
2020-12-07	Canada	Quebec	153176		7277				
2020-12-08	Canada	Quebec	154740		7313				
2020-12-09	Canada	Quebec	156468		7349				
2020-12-10	Canada	Quebec	158310		7382				
2020-12-11	Canada	Quebec	160023		7435				
2020-12-12	Canada	Quebec	161921		7475				
2020-12-13	Canada	Quebec	163915		7508				
2020-12-14	Canada	Quebec	165535		7533				
2020-12-15	Canada	Quebec	167276		7571				
2020-12-16	Canada	Quebec	169173		7613				
2020-12-17	Canada	Quebec	171028		7635				
2020-12-18	Canada	Quebec	172801		7671				
2020-12-19	Canada	Quebec	174839		7715				
2020-12-20	Canada	Quebec	176985		7736				
2020-12-21	Canada	Quebec	179093		7766				
2020-12-22	Canada	Quebec	181276		7794				
2020-12-23	Canada	Quebec	183523		7867				
2020-12-24	Canada	Quebec	185872		7913				
2020-12-25	Canada	Quebec	185872		7913				
2020-12-26	Canada	Quebec	185872		7913				
2020-12-27	Canada	Quebec	192665		8023				
2020-01-22	Canada	Repatriated	Travellers	0		0			
2020-01-23	Canada	Repatriated	Travellers	0		0			
2020-01-24	Canada	Repatriated	Travellers	0		0			
2020-01-25	Canada	Repatriated	Travellers	0		0			
2020-01-26	Canada	Repatriated	Travellers	0		0			
2020-01-27	Canada	Repatriated	Travellers	0		0			
2020-01-28	Canada	Repatriated	Travellers	0		0			
2020-01-29	Canada	Repatriated	Travellers	0		0			
2020-01-30	Canada	Repatriated	Travellers	0		0			
